,Fold selected features,Fold nb of features
Fold 12,"['ACTR1B', 'ASB6', 'BAHD1', 'CDK11A', 'HDAC10', 'KLF13', 'MAPKAPK5-AS1', 'MLLT6', 'PCBP1', 'PCBP2-OT1', 'PI4KAP2', 'PPP1R9B', 'PRR12', 'RASA4', 'TBC1D10A', 'ZNF384', 'ZSWIM8-AS1']",17
Fold 13,"['ACTR1B', 'ANO8', 'BAHD1', 'BRD1', 'CRTC1', 'GPR19', 'IFI27', 'KLF13', 'MIR3940', 'MIR6852', 'MIR7847', 'MIR8085', 'MLLT6', 'NBPF26', 'NBPF9', 'PCBP1', 'PRR12', 'RASA4', 'SAMD1', 'WASH7P', 'ZNF777', 'ZSWIM8-AS1']",22
Fold 14,"['AGAP7P', 'ARID1A', 'FNBP1', 'MIR3940', 'MIR6852', 'MIR8085', 'MIR937', 'NBPF19', 'NBPF26', 'PCBP2-OT1', 'PPP1R9B', 'PRR12', 'RASA4DP', 'RPS12', 'TAF4', 'ZSWIM8-AS1']",16
Fold 15,"['AHDC1', 'ARHGDIA', 'ARID1A', 'ATP1A1-AS1', 'BCL2L2-PABPN1', 'BCR', 'BRD1', 'CCDC85C', 'EEF1D', 'EP400', 'FNBP1', 'GNPTG', 'HDAC10', 'MIR3940', 'MLLT6', 'PATZ1', 'PCBP1', 'PCBP2-OT1', 'POM121C', 'PPP1R9B', 'PRR12', 'RASA4', 'RASA4CP', 'RASA4DP', 'SAMD1', 'SNX32', 'SUOX', 'SYNGAP1', 'ZSWIM8-AS1']",29
Fold 16,"['ACTR1B', 'ATXN2L', 'CRTC1', 'DBP', 'EEF1D', 'GPR19', 'HDAC10', 'MINK1', 'MIR3940', 'MIR6859-1', 'MIR7847', 'NBPF26', 'NPIPA5', 'PCBP1', 'PPP1R9B', 'RASA4', 'RASA4DP', 'SAMD1', 'TAF4', 'TSPOAP1-AS1']",20
Fold 17,"['ACTR1B', 'AGAP2-AS1', 'ANO8', 'ARHGDIA', 'CAPZA1', 'CRTC1', 'ELK1', 'FNBP1', 'GNPTG', 'LMNTD2', 'MAPKAPK5-AS1', 'MIR6852', 'MIR6859-3', 'NBPF26', 'NBPF9', 'PCBP1', 'PI4KAP2', 'PPP1R9B', 'PRR12', 'RASA4', 'RASA4DP', 'SYNGAP1', 'TAF4', 'TSPOAP1-AS1', 'WASH7P', 'ZNF395', 'ZSWIM8-AS1']",27
Fold 18,"['AGAP5', 'ANO8', 'BCL2L2-PABPN1', 'CDK11A', 'HDAC10', 'KIFC2', 'MIR6859-3', 'MLLT6', 'NBPF19', 'NBPF9', 'NPIPA5', 'NPIPB5', 'PCBP1', 'PI4KAP2', 'SAMD1', 'SLC26A11', 'TSNARE1', 'WASH7P', 'ZNF384', 'ZSWIM8-AS1']",20
Fold 19,"['ACTR1B', 'ANO8', 'BAHD1', 'FNBP1', 'GPR19', 'HDAC10', 'MCUB', 'MIR3940', 'MIR6859-4', 'MLLT6', 'NDFIP1', 'PCBP1', 'PCBP2-OT1', 'PPP1R9B', 'PRKAG2', 'PRR12', 'TBC1D10A', 'TSNARE1', 'ZRANB1', 'ZSWIM8-AS1']",20
Fold 20,"['ATXN2L', 'BAHD1', 'CAPZA1', 'EXOSC4', 'HDAC10', 'KLF13', 'MIR6852', 'MIR7847', 'MIR8085', 'MLLT6', 'NBPF19', 'PCBP1', 'PCBP2-OT1', 'PPP1R9B', 'PRR12', 'RASA4', 'RASA4CP', 'SAMD1', 'TAF4', 'WASH7P', 'ZNF384']",21
Fold 21,"['BAHD1', 'CAPZA1', 'DAZAP1', 'DEXI', 'EEF1D', 'GPR19', 'IDUA', 'MIR3940', 'MLLT6', 'NBPF9', 'PCBP1', 'PCBP2-OT1', 'RASA4DP', 'RPL11', 'RPL35A', 'RPL37A', 'SAMD1', 'SNURF', 'SNX32', 'SUOX', 'TAF4']",21
Fold 22,"['ACTR1B', 'AGAP2-AS1', 'ATF6B', 'ATXN2L', 'CRTC1', 'GPR19', 'HDAC10', 'MLLT6', 'NBPF9', 'PCBP1', 'PCBP2-OT1', 'PPP1R9B', 'SAMD1', 'TAF4', 'ZNF384', 'ZSWIM8-AS1']",16
Fold 23,"['AHDC1', 'ANO8', 'BAHD1', 'BRD1', 'CDK11A', 'CRTC1', 'ELK3', 'FBRSL1', 'MIR8085', 'MLLT6', 'PCBP1', 'PI4KAP2', 'RASA4', 'RASA4CP', 'RASA4DP', 'SAMD1', 'TAF4', 'ZNF384', 'ZRANB1', 'ZSWIM8-AS1']",20
Fold 24,"['ACTR1B', 'AGAP2-AS1', 'ANO8', 'ELK1', 'ELK3', 'HDAC10', 'KLF13', 'LMNTD2', 'MAN1C1', 'MAPKAPK5-AS1', 'MLLT6', 'NBPF9', 'PCBP1', 'PI4KAP2', 'PPP1R9B', 'PRR12', 'RASA4DP', 'TAF4', 'TSNARE1', 'WASH7P', 'ZC3H7B', 'ZNF395', 'ZSWIM8-AS1']",23
