,Fold selected features,Fold nb of features
Fold 10,"['ADGRG3', 'ALDOA', 'ARG2', 'BCL2L2-PABPN1', 'CIAO1', 'COX20', 'EIF3CL', 'FAM156B', 'FEM1A', 'GTF2IP1', 'HSPA14', 'MED4-AS1', 'PLPPR3', 'RBM34', 'SLC16A3', 'SMG1P2', 'SMPD5', 'SNORA31', 'STAG3L1', 'SULT1A4', 'TMEM120A', 'TSPOAP1-AS1']",22
Fold 11,"['ACTR1A', 'ALG11', 'ARG2', 'ARL2BP', 'B3GNT4', 'BCL2L2-PABPN1', 'COX20', 'EIF3CL', 'FEM1A', 'GTF2IP1', 'HIF1A-AS1', 'HRH2', 'LILRA5', 'LINC02067', 'MIA2', 'NOMO2', 'PCBP2-OT1', 'PLB1', 'PYROXD1', 'RBM34', 'SMG1P2', 'SMN2', 'STAG3L1']",23
Fold 12,"['ALDOA', 'ARRB2', 'ATP1A1-AS1', 'COX20', 'GTF2IP1', 'HBA2', 'IAH1', 'LINC02067', 'MED4-AS1', 'MTRF1L', 'RBM34', 'SMG1P2', 'SMN2', 'TSPOAP1-AS1']",14
Fold 13,"['ADGRG3', 'ARG2', 'ARL2BP', 'ARRB2', 'BCL2L2-PABPN1', 'CHRNB2', 'CNTD1', 'COX20', 'CSNK2A3', 'EIF3CL', 'GTF2IP1', 'HIF1A-AS1', 'HNRNPA1P10', 'LRRC75A', 'MIF-AS1', 'MTRF1L', 'NFE2', 'POR', 'SMG1P2', 'SMN2', 'SMPD5', 'SNORA31', 'SNX32', 'SPAG5-AS1', 'STAG3L1', 'TSPOAP1-AS1']",26
Fold 14,"['ACTR1A', 'ALDOA', 'ARG1', 'ARG2', 'ARRB2', 'B3GNT4', 'BCL2L2-PABPN1', 'CHRNB2', 'CNTD1', 'COX20', 'EGLN2', 'EIF3CL', 'FAM156B', 'FEM1A', 'HBA2', 'LILRA5', 'LINC00674', 'MED4-AS1', 'MIA2', 'MIF-AS1', 'MTRF1L', 'PCBP2-OT1', 'RBM34', 'SLC16A3', 'SMN2', 'SMPD5', 'SNORA31', 'SNX32', 'VRK2']",29
Fold 15,"['ACBD3-AS1', 'ALDOA', 'ARG1', 'ARG2', 'ARRB2', 'CNTD1', 'COX20', 'EGLN2', 'EIF3CL', 'GTF2IP1', 'HBA2', 'HIF1A-AS1', 'IAH1', 'MTRF1L', 'NADSYN1', 'NKIRAS1', 'PCBP2-OT1', 'RBM34', 'SLC16A3', 'SMN2', 'SMPD5', 'SNORA31', 'SNX32', 'SULT1A4', 'TMEM120A', 'VNN1', 'VRK2']",27
Fold 16,"['ARG2', 'ARL2BP', 'BCL2L2-PABPN1', 'CCZ1', 'CHRNB2', 'CNTD1', 'EGLN2', 'EIF3CL', 'GTF2IP1', 'LINC02067', 'PLPPR3', 'POR', 'RBM34', 'SLX1B', 'SMG1P2', 'SNORA31', 'VNN1', 'VRK2']",18
Fold 17,"['ACTR1A', 'ARL2BP', 'BCL2L2-PABPN1', 'CHRNB2', 'EDEM2', 'EGLN2', 'EZR-AS1', 'FPR1', 'LINC00674', 'MIA2', 'POR', 'SLX1B', 'SMG1P2', 'SMN2', 'SMPD5', 'SNORA31', 'SNURF', 'SNX32', 'TSPOAP1-AS1']",19
Fold 18,"['ACTR1A', 'ALDOA', 'ARG2', 'ARL2BP', 'ARRB2', 'B3GNT4', 'BCL2L2-PABPN1', 'CHRNB2', 'COX20', 'EGLN2', 'EIF3CL', 'FAM133DP', 'FEM1A', 'GTF2IP1', 'IAH1', 'IL18RAP', 'RBM34', 'SMN2', 'SMPD5', 'SNX32', 'STX17', 'VRK2']",22
Fold 19,"['ADGRG3', 'ALOX5', 'ARL2BP', 'BCL2L2-PABPN1', 'EDEM2', 'EGLN2', 'EIF3CL', 'FAM118B', 'GTF2IP1', 'MED4-AS1', 'MIA2', 'NOMO3', 'RBM34', 'SLX1B', 'SMG1P2', 'SMN2', 'SNX32', 'SULT1A4', 'TSPOAP1-AS1']",19
Fold 20,"['ALDOA', 'ARG2', 'BCL2L2-PABPN1', 'COX20', 'EIF3CL', 'GTF2IP1', 'MED4-AS1', 'NKIRAS1', 'PLPPR3', 'SLX1B', 'SNX32', 'STAG3L1']",12
Fold 21,"['ADGRG3', 'ARRB2', 'BCL2L2-PABPN1', 'CHRNB2', 'EGLN2', 'EIF3CL', 'EZR-AS1', 'GTF2IP1', 'IAH1', 'MED4-AS1', 'MIA2', 'MTRF1L', 'SMG1P2', 'TMEM120A', 'VNN1']",15
Fold 22,"['ADGRG3', 'ALDOA', 'ARL2BP', 'ATP1A1-AS1', 'B3GNT4', 'CHRNB2', 'COX20', 'EGLN2', 'EIF3CL', 'LILRA5', 'LRRC75A', 'MED4-AS1', 'MIA2', 'MIR7109', 'NSFP1', 'POR', 'RBM34', 'SMG1P2', 'SMN2', 'SNORA31', 'SNURF', 'STAG3L1', 'VNN1']",23
Fold 23,"['ALDOA', 'B3GNT4', 'COX20', 'EIF3CL', 'GTF2IP1', 'HMBOX1', 'LILRA5', 'MIA2', 'MICAL1', 'MRPS18C', 'MTRF1L', 'PCBP2-OT1', 'PGAM4', 'RASA4', 'SLC16A3', 'SLX1B', 'SMN2', 'STX17', 'ZNF593']",19
Fold 24,"['ARG1', 'BCL2L2-PABPN1', 'CNTD1', 'EGLN2', 'EIF3CL', 'HBA2', 'MIA2', 'POR', 'RBM34', 'SLC16A3', 'SNORA31', 'SNX32', 'VRK2']",13
