,{'max_depth': 5},{'max_depth': 7},{'max_depth': 9}
ABRA,0.0,0.0,0.0
ABRACL,0.009005724963369053,0.010527747456300978,0.012560663514257466
ABT1,0.031582323639788426,0.03637257288596566,0.03885424131718247
ABTB2,0.01035427492050494,0.012140025558511236,0.012861834697496285
ACAA1,0.020719700625560576,0.02264046620703645,0.02360918321129804
ACAA2,0.01273157258876959,0.016435147838361665,0.01709286069619138
ACACB,0.004551099913028777,0.005630779035925334,0.005848488908977546
ACAD10,0.010912126907540868,0.013020725830313568,0.012779036010668113
ACAD11,0.004492505922728325,0.005533682729077515,0.0058367898508491604
ACAD8,0.007734136782370877,0.010523584395922658,0.013152010761210295
ACADM,0.00982298557441207,0.01389585821066925,0.01200296393805225
ACADS,0.004901325211290881,0.006103492628833863,0.007748203946859149
ACADSB,0.008395858864167884,0.009462227892704865,0.009675125544680845
ACAP1,0.02626559670480638,0.024749894545902918,0.027772176930958833
ACAP3,0.01748705958253756,0.019324205417155058,0.021139781046074238
ACAT1,0.004958809317418805,0.004998281529372278,0.004301285264126822
ACAT2,0.0058388791734883825,0.007474507033203638,0.006111924805509567
ACBD3-AS1,0.012455745326046682,0.019901377515151156,0.022821823973874097
ACBD4,0.004150691197032123,0.00660294265641515,0.005710532499087596
ACBD5,0.007443623146328167,0.010329959289420225,0.0120193892890123
ACBD6,0.00274686268605149,0.005235825488527144,0.005543387676352609
ACBD7,0.0,9.833497821913513e-05,0.0
ACCSL,0.0,0.0,0.0
ACD,0.002669106178841511,0.00471782148002041,0.007354675376631778
ACE,0.0017534979651777681,0.0022093887582361267,0.003413134984257737
ACE2,0.0,0.0,0.0
ACER2,0.0017308656693985824,0.0018591463665032742,0.0019355994675125136
ACER3,0.005312331467548181,0.00872739019272898,0.010675873708343333
ACHE,0.0002301986993177892,0.0002878646775726311,0.0004694877776645799
ACIN1,0.013559469585498012,0.015308516075914838,0.018990304397449823
ACKR1,0.00028828113304166513,0.0004575910464013721,0.0007531885336683867
ACKR4,5.9399337143791405e-05,0.00074786482349048,0.0006954568795194696
ACLY,0.014766822225171516,0.01682906171155983,0.014142057919945755
ACMSD,0.0,0.0,0.0
ACOT11,0.00027825957412520744,0.0005615772131014879,0.0008242248547628828
ACOT12,0.0,0.0,0.0
ACOT13,0.012656580552304288,0.01910986100264223,0.017451607980760703
ACOT4,0.0027315071156355348,0.0036544351976240757,0.004406350969840675
ACOT6,0.00013197827524426742,9.859298755399448e-05,0.00016954074731768677
ACOT7,0.0061189392210347195,0.007116325245284308,0.009352119307592196
ACOT9,0.023865431325405195,0.03460513129464975,0.03656558225486239
ACOX2,0.000384723958547698,0.0002926059501969534,0.00042481611556015303
ACOX3,0.004572570391394156,0.006591191057338322,0.0077538861943288635
ACP5,0.010400153136142138,0.015637150366181594,0.01572082920110924
ACP6,0.0028749020260804077,0.0053471386271823984,0.005127211051037745
ACR,0.0,0.0,0.0
ACRBP,0.005537697254653866,0.007490061076803339,0.010095902976680489
ACRV1,0.0,0.0,9.541041165336783e-05
ACSF2,0.004969479503609846,0.008045507093877332,0.009043853939622091
ACSF3,0.003329704254649306,0.004898648404243305,0.005079077095041739
ACSL1,0.04309938111844084,0.03490299748520171,0.03387989929997985
ACSL4,0.007097410093986017,0.010741850093371313,0.011624200844963652
ACSL5,0.006756630891169651,0.011929366926877974,0.013396408095892522
ACSL6,0.014420756366031004,0.016113778569556595,0.018542199351566105
ACSM1,0.00016589521720488713,0.0004747594224885534,0.0003799760172466718
ACSM2B,0.0,0.0,0.0
ACSM3,0.00021767997960790358,0.00032925922455296995,0.0005956021139439624
ACSM5,7.732590735531539e-05,0.00020619329472669048,0.0002678624579070079
ACSS1,0.09151350504285359,0.08817271910609113,0.08865838593234031
ACSS2,0.014099785867834906,0.013526108803540004,0.015923591063882823
ACSS3,0.0,8.107469769108153e-05,0.0
ACTA2,0.003556231086155126,0.006247620159685825,0.006477773117647934
ACTA2-AS1,0.006130211340876411,0.006614047205995776,0.008168821372799324
ACTC1,0.002709806970888488,0.0020922817370993777,0.0010138654489757163
ACTG1,0.017360568634022747,0.016855659880789943,0.01872421575326496
ACTG1P17,0.00014856784866502574,0.0004372803618437686,0.00032609097889646445
ACTG1P20,0.010069065275636913,0.011949901681281625,0.013836930143445841
ACTG2,0.0005798196023963535,0.00019488424134283646,0.0004023270351055719
ACTL10,0.001480644188769748,0.0022169995173026914,0.0027836884416912997
ACTL6A,0.011652211294282254,0.011468614919128064,0.012357724389777568
ACTL7A,0.0,0.0,0.0
ACTL8,0.0,0.0,0.0
ACTN1,0.013607297989515217,0.016284094596287838,0.016615241070869775
ACTN2,0.0,0.0,0.0
ACTN4,0.00700243526151179,0.008712486954555782,0.009348961588599517
ACTR10,0.00401472860528025,0.0058292511040667705,0.005780540708249106
ACTR1A,0.018802859162913344,0.03549479674533858,0.03235893829008622
ACTR1B,0.21183366379762802,0.23769833245380692,0.24266300139869398
ACTR2,0.0071267486392485365,0.0108429716617904,0.012125932661642422
ACTR3B,0.0006963106230059654,0.0014045172353922214,0.002219557645052152
ACTR3BP2,0.0,0.0,0.0
ACTR3C,0.0007554358837464526,0.001147054776814077,0.0006947271030367643
ACTR5,0.0027922518987288356,0.004393163288598576,0.004257663331710797
ACTR6,0.008476722345244247,0.009015229476887205,0.012175748414176117
ACTR8,0.0014632310155931855,0.002774149955318054,0.003855648169305416
ACTRT1,0.0,0.0,0.0
ACTRT3,0.00028078299618860056,0.0002458842924607124,0.0004000363606365704
ACVR1B,0.006456446093235522,0.009173547637155454,0.00875730853619232
ACVR1C,0.0033424657967715326,0.004448690737131763,0.0037052764741311627
ACVR2A,0.09573790126450436,0.09406334173456911,0.09830156612107416
ACVR2B,0.00010615593243610676,0.0006660297591934446,0.0005504942650446113
ACVRL1,8.354245787130225e-05,0.00040178195852810274,0.0007279303691384168
ACY1,0.004877028383877306,0.0050702904312754146,0.008696397176458162
ACY3,0.0005613204459203835,0.0004217289768317583,0.0005516225625699436
ACYP1,0.0031451072951160786,0.006607744332515456,0.008464795296162599
ACYP2,0.0011914520352471112,0.0022691185569520657,0.0027160924357390527
ADA,0.030700084815132093,0.03170374274784524,0.03600473949690426
ADAD1,0.0,0.0,0.0
ADAL,0.00233875640496856,0.0020828382024079386,0.001516064534941116
ADAM10,0.01767982909405451,0.019641626137987096,0.022889048075428565
ADAM11,0.0013441068695163108,0.0014511976051934479,0.0013547288138150595
ADAM12,0.0007288925835272894,0.0010196778878029534,0.0006583386017329505
ADAM15,0.003977605061362717,0.007929613289955891,0.005734687264316096
ADAM17,0.007558294226313492,0.013229227293633508,0.015179821580030471
ADAM20P1,0.0,0.0,0.0
ADAM22,0.0005723345796381193,0.001048985591350039,0.0006816608009168189
ADAM23,0.0014179687478375585,0.0011979260769135556,0.0006158279040654897
ADAM29,0.0,0.0,0.0
ADAM30,0.0,0.0,0.0
ADAM7,0.0,0.0,0.0
ADAM8,0.009898981752801494,0.010829072960754383,0.013684487889070382
ADAM9,0.009521046769629508,0.011383461145809057,0.014522746340324154
ADAMDEC1,0.0041578529244257435,0.005236105421990217,0.006682235791120978
ADAMTS1,0.0012185327013978584,0.0014305367153396246,0.0024793052600540657
ADAMTS10,0.004102344133518043,0.006400547779089471,0.009301293717441145
ADAMTS12,0.0003694932762250177,0.00010919344325204441,0.0
ADAMTS14,0.0004102748480668826,0.0006514984709483195,0.0011564139659350204
ADAMTS16,0.0,0.0,0.0
ADAMTS17,0.0,0.0,0.0
ADAMTS2,0.006552525312272214,0.005690736088805234,0.005540267975586706
ADAMTS20,0.0,0.0,0.0
ADAMTS3,0.0,0.0,0.0
ADAMTS4,0.0009708224504342515,0.0008419823754470944,0.0007950923850830074
ADAMTS5,8.74749395765097e-05,5.204300991246929e-05,2.916344731792886e-05
ADAMTS7,0.0003007597273962207,0.0003438623887873024,0.0007449899079501973
ADAMTS7P1,0.00020072191147149776,0.0005134991348869994,0.00028900080487036397
ADAMTS8,0.0,8.405418640822416e-05,0.0
ADAMTS9,0.0,0.0,0.0
ADAMTSL1,0.0,0.0,0.0
ADAMTSL4,0.0033262468761069645,0.004358728447175754,0.004461234333703418
ADAMTSL4-AS1,0.005567506930113874,0.007490656518637287,0.009753170304525001
ADAMTSL5,0.0007559151785904606,0.0019668381748633025,0.0017984331092706766
ADAP1,0.010954829787548295,0.014414742537954208,0.014631293410054438
ADAR,0.04112526321267117,0.05859705568292878,0.054753032425869916
ADARB1,0.00236076833919478,0.0021035874600787235,0.0027967880673373706
ADAT1,0.009190916998960696,0.00925065042077967,0.00773874608854326
ADAT3,0.0015162968140879842,0.0033532724762158467,0.0025556196025696893
ADCK2,0.024255969621882752,0.026736908066282383,0.028978212019208183
ADCY10P1,0.009668191047440466,0.012149544155675585,0.016803968838787712
ADCY3,0.006546514523996476,0.007362486648153383,0.010195836909323675
ADCY5,0.0,0.0,0.0
ADCY7,0.13760194744867482,0.13203677853794535,0.1348832139370422
ADCY8,0.0004637335033234149,0.00013635269937290883,7.14786917040909e-05
ADCY9,0.06823568699592415,0.06762475654709907,0.06682858859046087
ADD1,0.02705280822655829,0.029137354592692604,0.030590462869842697
ADD2,0.00821501220841256,0.009933903893253508,0.008699837287542119
ADD3,0.0058730377587744775,0.009782649606583912,0.007809367886201967
ADD3-AS1,0.011492691177535343,0.01658695909701681,0.017870034607257973
ADGRA2,0.00216961098800228,0.003960478680497681,0.0024544979960204423
ADGRA3,0.0008125593570041796,0.0006611800638693137,0.0009535429782969961
ADGRB1,0.0003287719945244433,0.0013077338289329576,0.0012239163026428184
ADGRB2,0.0010453321318392352,0.0019440500702968284,0.0016378125245022856
ADGRB3,0.0,0.0,0.0
ADGRE1,0.03692696613201384,0.023255139376164122,0.025968816080439484
ADGRE2,0.010941547652429441,0.011811377326247501,0.015276121124044851
ADGRE4P,0.011505644962703388,0.009449645425879966,0.01706989600690267
ADGRE5,0.01248685738637735,0.015772498437988346,0.0134357286545989
ADGRF1,0.0,0.0,0.0
ADGRF3,6.719064637722546e-05,0.00035401330515228547,0.0
ADGRF4,0.0,0.0,0.0
ADGRF5,0.0,0.0,0.0
ADGRG1,0.010521549910957497,0.009451629212326958,0.012167313358872833
ADGRG2,0.0,0.0,0.0
ADGRG3,0.01621294220662379,0.013401021689081955,0.014915672268034965
ADGRG5,0.0032884218735825797,0.005497146663699977,0.007191615226017115
ADGRG6,0.00024146218266727946,0.0009730331573406877,0.0019802783724453257
ADGRL1,0.007376371681574459,0.010956968108523145,0.013926738668546369
ADGRL2,0.0017468853909146315,0.005277845160295686,0.003626203585343704
ADGRL3,0.00015042364008993462,5.576794908795151e-05,0.0008722992985354408
ADGRL3-AS1,0.00015632968184470605,9.792641874879688e-05,0.0
ADGRL4,0.00022100259225443447,6.633679008597907e-05,9.402401760365075e-05
ADH4,0.0,0.0,0.00014668456755308272
ADH6,0.0,0.0,0.0
ADHFE1,0.005770029254264679,0.008422079070313514,0.01007318676383472
ADIPOQ,0.0,0.0,0.0
ADIPOR2,0.0076751135337866086,0.01341970815346481,0.01423229914965763
ADIRF,0.0040621539846504425,0.006209457340311908,0.005252621298250347
ADM,0.009455963704310913,0.0091880353314962,0.009258610356388372
ADM2,0.00028572144897667616,6.863751191834543e-05,0.00016974161881138362
ADM5,0.00044611175072626144,0.001180806766200181,0.0017596109338260273
ADNP2,0.02600326010643802,0.02810187687990522,0.030489970738391162
ADORA2A,0.020720174295146318,0.019324396447470173,0.017972610886261772
ADORA2B,0.024920870777827772,0.028904607297213728,0.0280060330910677
ADORA3,0.0011596265590636686,0.0027864636519357266,0.002780863353769367
ADPGK,0.007042536988290752,0.011853663679079704,0.010835711517031886
ADPRH,0.0584224806361275,0.056572134397113095,0.05868404547019204
ADPRHL1,0.0,4.545226052656674e-05,0.0
ADRA1D,0.0,0.0,0.0
ADRA2B,0.00034225323149739866,0.0005723551308383854,0.0006330698724662411
ADRA2C,5.282753493983923e-05,0.0,0.0
ADRB1,0.0003818648431964946,0.00019451353425171145,0.00047274342080484287
ADRB2,0.005392672265252352,0.004659828740424981,0.006411500594427485
ADRM1,0.013727477946848086,0.01689600386891875,0.017109323026228997
ADSL,0.021045469375158457,0.022981979349220177,0.022981778670278348
ADTRP,0.004645967588478815,0.003646746633753425,0.00528529790641008
AFAP1,0.01139671281390592,0.0131802573185031,0.015082271651284895
AFAP1-AS1,0.0,0.0,0.0
AFAP1L1,0.00039117888314712797,0.00047764634750740255,0.0008070273644527887
AFAP1L2,0.00042236132997001226,0.00100055965810135,0.0011130603063615558
AFDN,0.0004045737735129108,0.0016999565318199404,0.0020447745967244087
AFF3,0.010457452610094342,0.0075114607928448065,0.007344922258675097
AFMID,0.031115127515009743,0.02967957172946783,0.03232953653872678
AGA,0.005487276467844488,0.00843834849623557,0.008106952035825014
AGAP1,0.006193493465362362,0.005325373013290383,0.00756601195279138
AGAP1-IT1,0.0,0.0,3.823573144451262e-05
AGAP12P,0.036416143758007745,0.0397618954102303,0.03972659350116257
AGAP2,0.010992151180082501,0.017005370328193815,0.014180214385375709
AGAP2-AS1,0.2201839176725375,0.22891661947768818,0.22520441577830663
AGAP3,0.04090110042131998,0.047498814958801414,0.044009305231902524
AGAP4,0.05825394914238064,0.058664430220442716,0.06133018376936807
AGAP5,0.053765160441968225,0.053755384967008914,0.05349654770121984
AGAP6,0.0050432325576032465,0.006159158817161621,0.00697253243266289
AGAP7P,0.04497167319287164,0.045332779002181606,0.04682650681777503
AGAP9,0.023051220260466534,0.024588202482409813,0.024082348891096488
AGBL2,0.03277340837532165,0.03713967747788055,0.040710754737843455
AGBL4,0.0,0.0,0.0
AGBL5,0.02192765565633733,0.020671533789700575,0.026186122981357682
AGBL5-AS1,9.334705920677937e-05,3.7177500098213715e-05,6.060509368482169e-05
AGER,0.030900659290239173,0.031842750734934304,0.03530616749354276
AGFG1,0.013675643489068573,0.013422359822656778,0.014880596967153945
AGFG2,0.0038477790705616233,0.005528280734225209,0.005671375470815075
AGGF1,0.00422978489841463,0.0058972981161460524,0.005983427961476286
AGL,0.0015127957607864255,0.00537398698554981,0.005448902091127382
AGMAT,0.0017277294245426767,0.0032838640496418627,0.005612407042795123
AGO1,0.004779029155285617,0.008526251939912455,0.010883939173981205
AGO4,0.00933586628303285,0.010760326205033392,0.009613367532747033
AGPAT1,0.011085467968136609,0.01992518115262818,0.022530133525339596
AGPAT2,0.024965107522895946,0.03504879886432713,0.03035134021944302
AGPAT5,0.008991124736135362,0.012766473728867984,0.01127615754479109
AGPS,0.00458214521432395,0.008499913168110574,0.008285549073890792
AGR2,0.0,2.8433734469673233e-06,3.707563620873171e-06
AGRN,0.015283590733529999,0.01956133407743899,0.017936240983126493
AGRP,0.002466302269798106,0.003740848705623876,0.004646883814177175
AGT,0.00019068764071451805,0.001313839088130412,0.001540281595975649
AGTRAP,0.009320700770451237,0.014054234074927754,0.012138973688108316
AGXT,0.0,0.0,0.0
AGXT2,0.0,0.0,0.0
AHCY,0.004166479592217979,0.007042600075419343,0.007966008596520812
AHCYL1,0.010062959138606144,0.011012214640794986,0.011871416199930563
AHCYL2,0.0070993166956220466,0.00854972944221285,0.009648027474752643
AHDC1,0.10603889350887526,0.10374386670706841,0.11190461501480492
AHI1,0.0011365636487323401,0.0027524812598366845,0.003110494288007247
AHR,0.025843656652855516,0.028909348553838362,0.031768569180099
AHRR,0.004055502562184987,0.005032174825410791,0.0066265852468709386
AHSG,0.0,0.0,0.0
AHSP,0.002639639844390531,0.006103180534458766,0.004378007497919031
AICDA,0.0014574625914137904,0.002186066508291779,0.001487512607241086
AIDA,0.01092627757109086,0.012997185873243151,0.011867650755998983
AIF1,0.03902780618783285,0.039425056830720645,0.03932881469635245
AIF1L,0.0,0.0,0.0
AIFM1,0.006907705446579069,0.010109044348692196,0.012091903366157994
AIFM2,0.011653673740888059,0.013621472266496753,0.015481966332889617
AIG1,0.004541275755757665,0.006461347156839079,0.007482655688514202
AIM2,0.010792325266989882,0.012568033098104232,0.009818000173250649
AIMP2,0.0017873111369999248,0.0035679557255028794,0.003318011516873902
AIP,0.027221645599443997,0.0278678956835664,0.02790351394804943
AIRE,1.3494087859465386e-05,0.0005801724021125439,0.0010407063505401678
AIRN,0.001765321261499723,0.002078582908550775,0.002265219856290959
AJAP1,0.00045570961582680995,0.0003839620509896388,0.0003960277983153587
AK1,0.005355114170320335,0.009683724581163998,0.011668064966470031
AK2,0.023437691321850543,0.026528022720806236,0.02560273070495319
AK4,0.003868442607609837,0.0023021801823774556,0.003625045553162962
AK6,0.006527804384946151,0.008651084376561665,0.01187437439343656
AK7,0.0,0.0,0.0
AK8,1.367443667490402e-05,0.0,0.0
AK9,0.0031988304171779005,0.002090337543677685,0.002829465172294562
AKAP1,0.002179745445469354,0.0037166187902075653,0.004168726540064714
AKAP10,0.024363770805877646,0.03351572237989042,0.03210612635689596
AKAP11,0.005408253306484844,0.007543104453460204,0.008906568396309962
AKAP12,0.004568819589800933,0.006721021872755017,0.009292214347422428
AKAP14,0.0,0.0,0.0
AKAP17A,0.022752892867512454,0.030714808760608614,0.02967544152017242
AKAP3,0.0,7.524388801693066e-05,0.00012819874260257003
AKAP7,0.005581964447217757,0.008524284668498291,0.007744921222627193
AKAP8L,0.03123719788832319,0.04396483490214107,0.04262132978205071
AKIP1,0.006401693144095794,0.012445175328246095,0.012642951640238147
AKIRIN1,0.016327425349525655,0.023477928325063555,0.023125695590986813
AKR1A1,0.01387896981370048,0.018671359759870734,0.01871125265617136
AKR1C1,0.0005879235612592856,0.00037858360941051374,0.000973656426078907
AKR1C2,0.00037496504845589446,0.0008801186160484586,0.0009356561106276281
AKR1C3,0.0018067010830061347,0.0035519659374728873,0.003744659306132107
AKR1C4,3.4715183449128185e-05,4.1935056041296736e-05,3.163869474740148e-05
AKR7A2,0.009963022656306183,0.011375925500784125,0.012294998347382435
AKR7A2P1,0.0,0.00022125497816688703,9.387993188709771e-05
AKR7A3,0.0008909411550998872,0.0011548608763514879,0.0011123926562727746
AKT1,0.06937068861670659,0.07494547513468289,0.07729565509383342
AKT1S1,0.025475516163251378,0.0355126098343407,0.03721492240767175
AKT3,0.006878767709295304,0.009272993848025584,0.011173628827474837
ALAS1,0.007550472037230391,0.007152854986825429,0.007203158413778259
ALB,0.002473787316374142,0.0017943848620984185,0.002022808323073091
ALDH1A1,0.0031632807254860194,0.004185279815951911,0.00386167408269691
ALDH1A2,0.0009801602450633508,0.0012028534396824509,0.0017993205333103183
ALDH1A3,0.0002642491638076722,0.00032836445087945274,0.00023681162902880728
ALDH1B1,0.005762445157990684,0.010366117004698382,0.01019060087547218
ALDH1L1,0.0,0.0,0.0
ALDH1L1-AS1,0.0,0.0,0.0
ALDH1L2,0.0029500994291809567,0.004665157371960281,0.0031328069609311364
ALDH2,0.021884567484170316,0.029683480035435396,0.03490931400695372
ALDH3A1,0.0,0.0,0.0
ALDH3B1,0.004791421285252469,0.006275303218893516,0.006620311869958639
ALDH3B2,0.0,0.0,0.0
ALDH5A1,0.0018990632043482637,0.0040089622709806325,0.0030859251250454824
ALDH6A1,0.0022900836245898617,0.003075792944232864,0.004109918974982003
ALDH8A1,0.00016898673506919452,0.000442555113020003,0.0005223875187076303
ALDH9A1,0.009913695085672117,0.011450428067129011,0.013083749575855324
ALDOA,0.06408833511992591,0.06394845170364281,0.07142467736922767
ALDOC,0.006158721470810969,0.007740491378041007,0.008452752628683592
ALG1,0.0014686687053464833,0.0039449667866082476,0.004392055155059543
ALG10,0.002664626214546905,0.003482958335115759,0.00387361742827643
ALG10B,0.0017050214946325215,0.002190487101903626,0.001814321209109653
ALG11,0.006233316953759397,0.009573306372219089,0.012228225603134706
ALG12,0.016491714610619924,0.018726456090544276,0.02037097368077464
ALG13,0.009774822017158725,0.009767344413877497,0.008053893526991734
ALG14,0.00013876541968327037,0.00018492152387444193,0.00023988136340748873
ALG1L2,0.0018267391590248198,0.0013072254262464437,0.0014464583487529376
ALG2,0.009065657538644193,0.006707581663895545,0.012206209161896601
ALG6,0.01161116365888372,0.01185961562043491,0.012652291440068164
ALG8,0.010953084808214008,0.008187789202130254,0.009847541658346197
ALG9,0.0024321737371435707,0.0036041477934927934,0.0037125984633581137
ALKAL1,0.0,0.0,0.0
ALKAL2,0.0004040833904462931,0.0005933445783720067,0.000291734914564548
ALKBH2,0.0015917119633871045,0.003171061250599774,0.0021293732557579746
ALKBH3-AS1,0.0018440959406453175,0.0014998587867352065,0.002350175747770894
ALKBH4,0.005767717780017284,0.00917733898826634,0.00926663183611657
ALKBH5,0.016482680452559677,0.016419938954453466,0.019877090813380464
ALKBH7,0.04520169144647513,0.04697490301554803,0.04718063738997722
ALOX12,0.0030691625828270595,0.006849034868272065,0.00647459235724551
ALOX15,0.0032491448808567853,0.004373798765757429,0.003436228973377907
ALOX15B,0.00017296759950939552,0.0009538955682520866,0.0003890190903692253
ALOX5,0.0071028209439021875,0.007923932132995293,0.009216625641740245
ALPI,0.0,0.0,0.0
ALPK2,0.0008228423072829391,0.0006596403491870166,0.00129035109450182
ALPK3,0.00017615761204911953,0.00023854238247540357,0.00023473329295885533
ALPP,0.0,0.0,5.614212775111377e-05
ALS2,0.004049303629515705,0.004426522456334777,0.006912890185352554
ALS2CL,0.0032678491855666265,0.004319392786883503,0.004570185064706232
ALX3,0.001976204088974395,0.0037604993945643483,0.005139871470240166
ALX4,0.0,0.0,0.0
ALYREF,0.01277363285402268,0.015278650120681352,0.02113892280674472
